OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAMECODE,GAME_ID,GAME_DATE
1188,Leroy,Richardson,51,20081108/CLECHI,0020800082,"SATURDAY, NOVEMBER 8, 2008"
1176,Monty,McCutchen,13,20081108/CLECHI,0020800082,"SATURDAY, NOVEMBER 8, 2008"
2005,Matt,Boland,46,20081108/CLECHI,0020800082,"SATURDAY, NOVEMBER 8, 2008"
1152,Dan,Crawford,43,20081108/PHXMIL,0020800083,"SATURDAY, NOVEMBER 8, 2008"
1184,Ron,Olesiak,44,20081108/PHXMIL,0020800083,"SATURDAY, NOVEMBER 8, 2008"
2004,Courtney,Kirkland,61,20081108/PHXMIL,0020800083,"SATURDAY, NOVEMBER 8, 2008"
2534,Zach,Zarba,58,20081108/MINPOR,0020800084,"SATURDAY, NOVEMBER 8, 2008"
1199,Tom,Washington,49,20081108/MINPOR,0020800084,"SATURDAY, NOVEMBER 8, 2008"
1146,Tony,Brothers,25,20081108/MINPOR,0020800084,"SATURDAY, NOVEMBER 8, 2008"
2001,Jason,Phillips,23,20081109/TORCHA,0020800085,"SUNDAY, NOVEMBER 9, 2008"
101283,Brian,Forte,62,20081109/TORCHA,0020800085,"SUNDAY, NOVEMBER 9, 2008"
1155,JB,DeRosa,14,20081109/TORCHA,0020800085,"SUNDAY, NOVEMBER 9, 2008"
1164,Ron,Garretson,10,20081109/UTANYK,0020800086,"SUNDAY, NOVEMBER 9, 2008"
1148,James,Capers,19,20081109/UTANYK,0020800086,"SUNDAY, NOVEMBER 9, 2008"
200832,Curtis,Blair,74,20081109/UTANYK,0020800086,"SUNDAY, NOVEMBER 9, 2008"
1168,David,Jones,36,20081109/DALLAC,0020800087,"SUNDAY, NOVEMBER 9, 2008"
2532,Eli,Roe,64,20081109/DALLAC,0020800087,"SUNDAY, NOVEMBER 9, 2008"
1151,Sean,Corbin,33,20081109/DALLAC,0020800087,"SUNDAY, NOVEMBER 9, 2008"
1363,Bennie,Adams,47,20081109/BOSDET,0020800088,"SUNDAY, NOVEMBER 9, 2008"
