FIRST_NAME,GAMECODE,GAME_DATE,GAME_ID,JERSEY_NUM,LAST_NAME,OFFICIAL_ID
Eric,20071111/MIANYK,"SUNDAY, NOVEMBER 11, 2007",0020700087,42,Lewis,2715.0
Scott,20071111/MIANYK,"SUNDAY, NOVEMBER 11, 2007",0020700087,48,Foster,1162.0
Leon,20071111/NOHPHI,"SUNDAY, NOVEMBER 11, 2007",0020700088,40,Wood,1201.0
Leroy,20071111/NOHPHI,"SUNDAY, NOVEMBER 11, 2007",0020700088,51,Richardson,1188.0
Ron,20071111/NOHPHI,"SUNDAY, NOVEMBER 11, 2007",0020700088,10,Garretson,1164.0
Monty,20071111/HOUCHA,"SUNDAY, NOVEMBER 11, 2007",0020700089,13,McCutchen,1176.0
Zach,20071111/HOUCHA,"SUNDAY, NOVEMBER 11, 2007",0020700089,58,Zarba,2534.0
Joe,20071111/HOUCHA,"SUNDAY, NOVEMBER 11, 2007",0020700089,45,Forte,1161.0
Bill,20071111/MILSAS,"SUNDAY, NOVEMBER 11, 2007",0020700090,55,Kennedy,1662.0
Eddie,20071111/MILSAS,"SUNDAY, NOVEMBER 11, 2007",0020700090,32,Rush,1190.0
Kevin,20071111/MILSAS,"SUNDAY, NOVEMBER 11, 2007",0020700090,39,Fehr,1159.0
Luis,20071111/DETSEA,"SUNDAY, NOVEMBER 11, 2007",0020700091,8,Grillo,1165.0
Phil,20071111/DETSEA,"SUNDAY, NOVEMBER 11, 2007",0020700091,11,Robinson,1189.0
Joe,20071111/DETSEA,"SUNDAY, NOVEMBER 11, 2007",0020700091,17,Crawford,1153.0
Tony,20071111/CLELAC,"SUNDAY, NOVEMBER 11, 2007",0020700092,30,Brown,2529.0
Derek,20071111/CLELAC,"SUNDAY, NOVEMBER 11, 2007",0020700092,63,Richardson,1204.0
Steve,20071111/CLELAC,"SUNDAY, NOVEMBER 11, 2007",0020700092,29,Javie,1167.0
Marc,20071112/NOHNJN,"MONDAY, NOVEMBER 12, 2007",0020700093,34,Davis,1830.0
Pat,20071112/NOHNJN,"MONDAY, NOVEMBER 12, 2007",0020700093,52,Fraher,2003.0
Mark,20071112/NOHNJN,"MONDAY, NOVEMBER 12, 2007",0020700093,18,Wunderlich,1203.0
Derrick,20071112/CLEDEN,"MONDAY, NOVEMBER 12, 2007",0020700094,54,Collins,2002.0
Gary,20071112/CLEDEN,"MONDAY, NOVEMBER 12, 2007",0020700094,59,Zielinski,1664.0
Bill,20071112/CLEDEN,"MONDAY, NOVEMBER 12, 2007",0020700094,22,Spooner,1194.0
Bennett,20071112/SACUTA,"MONDAY, NOVEMBER 12, 2007",0020700095,15,Salvatore,1192.0
Sean,20071112/SACUTA,"MONDAY, NOVEMBER 12, 2007",0020700095,33,Corbin,1151.0
Mark,20071112/SACUTA,"MONDAY, NOVEMBER 12, 2007",0020700095,53,Lindsay,200834.0
Eddie,20071113/MIACHA,"TUESDAY, NOVEMBER 13, 2007",0020700096,32,Rush,1190.0
Kevin,20071113/MIACHA,"TUESDAY, NOVEMBER 13, 2007",0020700096,39,Fehr,1159.0
Bill,20071113/MIACHA,"TUESDAY, NOVEMBER 13, 2007",0020700096,55,Kennedy,1662.0
Sean,20071113/SEAORL,"TUESDAY, NOVEMBER 13, 2007",0020700097,65,Wright,2882.0
Michael,20071113/SEAORL,"TUESDAY, NOVEMBER 13, 2007",0020700097,38,Smith,1193.0
Monty,20071113/SEAORL,"TUESDAY, NOVEMBER 13, 2007",0020700097,13,McCutchen,1176.0
Leon,20071113/BOSIND,"TUESDAY, NOVEMBER 13, 2007",0020700098,40,Wood,1201.0
Tom,20071113/BOSIND,"TUESDAY, NOVEMBER 13, 2007",0020700098,49,Washington,1199.0
John,20071113/BOSIND,"TUESDAY, NOVEMBER 13, 2007",0020700098,67,Goble,101284.0
Scott,20071113/HOUMEM,"TUESDAY, NOVEMBER 13, 2007",0020700099,48,Foster,1162.0
David,20071113/HOUMEM,"TUESDAY, NOVEMBER 13, 2007",0020700099,36,Jones,1168.0
Eli,20071113/HOUMEM,"TUESDAY, NOVEMBER 13, 2007",0020700099,64,Roe,2532.0
Violet,20071113/PHIDAL,"TUESDAY, NOVEMBER 13, 2007",0020700100,12,Palmer,1185.0
Mark,20071113/PHIDAL,"TUESDAY, NOVEMBER 13, 2007",0020700100,56,Ayotte,2148.0
Dick,20071113/PHIDAL,"TUESDAY, NOVEMBER 13, 2007",0020700100,27,Bavetta,1142.0
Derrick,20071113/LALSAS,"TUESDAY, NOVEMBER 13, 2007",0020700101,9,Stafford,1195.0
Olandis,20071113/LALSAS,"TUESDAY, NOVEMBER 13, 2007",0020700101,50,Poole,2716.0
Joe,20071113/LALSAS,"TUESDAY, NOVEMBER 13, 2007",0020700101,45,Forte,1161.0
Joe,20071113/NYKPHX,"TUESDAY, NOVEMBER 13, 2007",0020700102,17,Crawford,1153.0
Ron,20071113/NYKPHX,"TUESDAY, NOVEMBER 13, 2007",0020700102,44,Olesiak,1184.0
Phil,20071113/NYKPHX,"TUESDAY, NOVEMBER 13, 2007",0020700102,11,Robinson,1189.0
Derek,20071113/DETPOR,"TUESDAY, NOVEMBER 13, 2007",0020700103,63,Richardson,1204.0
Tony,20071113/DETPOR,"TUESDAY, NOVEMBER 13, 2007",0020700103,30,Brown,2529.0
Steve,20071113/DETPOR,"TUESDAY, NOVEMBER 13, 2007",0020700103,29,Javie,1167.0
Dan,20071114/UTATOR,"WEDNESDAY, NOVEMBER 14, 2007",0020700104,43,Crawford,1152.0
Rodney,20071114/UTATOR,"WEDNESDAY, NOVEMBER 14, 2007",0020700104,71,Mott,1179.0
Matt,20071114/UTATOR,"WEDNESDAY, NOVEMBER 14, 2007",0020700104,46,Boland,2005.0
Monty,20071114/INDWAS,"WEDNESDAY, NOVEMBER 14, 2007",0020700105,13,McCutchen,1176.0
Sean,20071114/INDWAS,"WEDNESDAY, NOVEMBER 14, 2007",0020700105,65,Wright,2882.0
Michael,20071114/INDWAS,"WEDNESDAY, NOVEMBER 14, 2007",0020700105,38,Smith,1193.0
Mark,20071114/CHAATL,"WEDNESDAY, NOVEMBER 14, 2007",0020700106,18,Wunderlich,1203.0
Marc,20071114/CHAATL,"WEDNESDAY, NOVEMBER 14, 2007",0020700106,34,Davis,1830.0
Brian,20071114/CHAATL,"WEDNESDAY, NOVEMBER 14, 2007",0020700106,62,Forte,101283.0
Tom,20071114/ORLCLE,"WEDNESDAY, NOVEMBER 14, 2007",0020700107,49,Washington,1199.0
Leon,20071114/ORLCLE,"WEDNESDAY, NOVEMBER 14, 2007",0020700107,40,Wood,1201.0
Leroy,20071114/ORLCLE,"WEDNESDAY, NOVEMBER 14, 2007",0020700107,51,Richardson,1188.0
Bill,20071114/NJNBOS,"WEDNESDAY, NOVEMBER 14, 2007",0020700108,55,Kennedy,1662.0
Tony,20071114/NJNBOS,"WEDNESDAY, NOVEMBER 14, 2007",0020700108,25,Brothers,1146.0
Kevin,20071114/NJNBOS,"WEDNESDAY, NOVEMBER 14, 2007",0020700108,39,Fehr,1159.0
Ken,20071114/SEAMIA,"WEDNESDAY, NOVEMBER 14, 2007",0020700109,41,Mauer,1174.0
Zach,20071114/SEAMIA,"WEDNESDAY, NOVEMBER 14, 2007",0020700109,58,Zarba,2534.0
Scott,20071114/SEAMIA,"WEDNESDAY, NOVEMBER 14, 2007",0020700109,31,Wall,1198.0
Mike,20071114/MEMMIL,"WEDNESDAY, NOVEMBER 14, 2007",0020700110,24,Callahan,1147.0
Ed,20071114/MEMMIL,"WEDNESDAY, NOVEMBER 14, 2007",0020700110,73,Malloy,2530.0
Pat,20071114/MEMMIL,"WEDNESDAY, NOVEMBER 14, 2007",0020700110,52,Fraher,2003.0
Scott,20071114/PHINOH,"WEDNESDAY, NOVEMBER 14, 2007",0020700111,48,Foster,1162.0
Courtney,20071114/PHINOH,"WEDNESDAY, NOVEMBER 14, 2007",0020700111,61,Kirkland,2004.0
Bennie,20071114/PHINOH,"WEDNESDAY, NOVEMBER 14, 2007",0020700111,47,Adams,1363.0
Jason,20071114/SACMIN,"WEDNESDAY, NOVEMBER 14, 2007",0020700112,23,Phillips,2001.0
Bill,20071114/SACMIN,"WEDNESDAY, NOVEMBER 14, 2007",0020700112,22,Spooner,1194.0
David,20071114/SACMIN,"WEDNESDAY, NOVEMBER 14, 2007",0020700112,60,Guthrie,2714.0
Mark,20071114/LALHOU,"WEDNESDAY, NOVEMBER 14, 2007",0020700113,56,Ayotte,2148.0
Dick,20071114/LALHOU,"WEDNESDAY, NOVEMBER 14, 2007",0020700113,27,Bavetta,1142.0
Violet,20071114/LALHOU,"WEDNESDAY, NOVEMBER 14, 2007",0020700113,12,Palmer,1185.0
Sean,20071114/PORDEN,"WEDNESDAY, NOVEMBER 14, 2007",0020700114,33,Corbin,1151.0
Bennett,20071114/PORDEN,"WEDNESDAY, NOVEMBER 14, 2007",0020700114,15,Salvatore,1192.0
Mark,20071114/PORDEN,"WEDNESDAY, NOVEMBER 14, 2007",0020700114,53,Lindsay,200834.0
Ron,20071114/NYKLAC,"WEDNESDAY, NOVEMBER 14, 2007",0020700115,10,Garretson,1164.0
Derrick,20071114/NYKLAC,"WEDNESDAY, NOVEMBER 14, 2007",0020700115,54,Collins,2002.0
Gary,20071114/NYKLAC,"WEDNESDAY, NOVEMBER 14, 2007",0020700115,59,Zielinski,1664.0
JB,20071114/DETGSW,"WEDNESDAY, NOVEMBER 14, 2007",0020700116,14,DeRosa,1155.0
Tommy,20071114/DETGSW,"WEDNESDAY, NOVEMBER 14, 2007",0020700116,28,Nunez Jr.,2878.0
Jack,20071114/DETGSW,"WEDNESDAY, NOVEMBER 14, 2007",0020700116,35,Nies,1180.0
Bob,20071115/SASDAL,"THURSDAY, NOVEMBER 15, 2007",0020700117,26,Delaney,1154.0
Phil,20071115/SASDAL,"THURSDAY, NOVEMBER 15, 2007",0020700117,11,Robinson,1189.0
Luis,20071115/SASDAL,"THURSDAY, NOVEMBER 15, 2007",0020700117,8,Grillo,1165.0
Derek,20071115/CHIPHX,"THURSDAY, NOVEMBER 15, 2007",0020700118,63,Richardson,1204.0
Tony,20071115/CHIPHX,"THURSDAY, NOVEMBER 15, 2007",0020700118,30,Brown,2529.0
Steve,20071115/CHIPHX,"THURSDAY, NOVEMBER 15, 2007",0020700118,29,Javie,1167.0
Bill,20071116/INDTOR,"FRIDAY, NOVEMBER 16, 2007",0020700119,55,Kennedy,1662.0
Kevin,20071116/INDTOR,"FRIDAY, NOVEMBER 16, 2007",0020700119,39,Fehr,1159.0
Mark,20071116/INDTOR,"FRIDAY, NOVEMBER 16, 2007",0020700119,18,Wunderlich,1203.0
Tony,20071116/PORPHI,"FRIDAY, NOVEMBER 16, 2007",0020700120,25,Brothers,1146.0
Brian,20071116/PORPHI,"FRIDAY, NOVEMBER 16, 2007",0020700120,62,Forte,101283.0
Eddie,20071116/PORPHI,"FRIDAY, NOVEMBER 16, 2007",0020700120,32,Rush,1190.0
Jason,20071116/MIABOS,"FRIDAY, NOVEMBER 16, 2007",0020700121,23,Phillips,2001.0
Bill,20071116/MIABOS,"FRIDAY, NOVEMBER 16, 2007",0020700121,22,Spooner,1194.0
David,20071116/MIABOS,"FRIDAY, NOVEMBER 16, 2007",0020700121,60,Guthrie,2714.0
Rodney,20071116/ORLNJN,"FRIDAY, NOVEMBER 16, 2007",0020700122,71,Mott,1179.0
Eli,20071116/ORLNJN,"FRIDAY, NOVEMBER 16, 2007",0020700122,64,Roe,2532.0
Jimmy,20071116/ORLNJN,"FRIDAY, NOVEMBER 16, 2007",0020700122,6,Clark,1150.0
Scott,20071116/SEAATL,"FRIDAY, NOVEMBER 16, 2007",0020700123,48,Foster,1162.0
Bennie,20071116/SEAATL,"FRIDAY, NOVEMBER 16, 2007",0020700123,47,Adams,1363.0
Eric,20071116/SEAATL,"FRIDAY, NOVEMBER 16, 2007",0020700123,42,Lewis,2715.0
Mike,20071116/UTACLE,"FRIDAY, NOVEMBER 16, 2007",0020700124,24,Callahan,1147.0
Ed,20071116/UTACLE,"FRIDAY, NOVEMBER 16, 2007",0020700124,73,Malloy,2530.0
Pat,20071116/UTACLE,"FRIDAY, NOVEMBER 16, 2007",0020700124,52,Fraher,2003.0
Derrick,20071116/NOHMEM,"FRIDAY, NOVEMBER 16, 2007",0020700125,9,Stafford,1195.0
Mark,20071116/NOHMEM,"FRIDAY, NOVEMBER 16, 2007",0020700125,56,Ayotte,2148.0
Dick,20071116/NOHMEM,"FRIDAY, NOVEMBER 16, 2007",0020700125,27,Bavetta,1142.0
Dan,20071116/HOUSAS,"FRIDAY, NOVEMBER 16, 2007",0020700126,43,Crawford,1152.0
James,20071116/HOUSAS,"FRIDAY, NOVEMBER 16, 2007",0020700126,19,Capers,1148.0
John,20071116/HOUSAS,"FRIDAY, NOVEMBER 16, 2007",0020700126,67,Goble,101284.0
Ken,20071116/WASMIN,"FRIDAY, NOVEMBER 16, 2007",0020700127,41,Mauer,1174.0
Leon,20071116/WASMIN,"FRIDAY, NOVEMBER 16, 2007",0020700127,40,Wood,1201.0
Leroy,20071116/WASMIN,"FRIDAY, NOVEMBER 16, 2007",0020700127,51,Richardson,1188.0
Courtney,20071116/NYKSAC,"FRIDAY, NOVEMBER 16, 2007",0020700128,61,Kirkland,2004.0
JB,20071116/NYKSAC,"FRIDAY, NOVEMBER 16, 2007",0020700128,14,DeRosa,1155.0
Tommy,20071116/NYKSAC,"FRIDAY, NOVEMBER 16, 2007",0020700128,28,Nunez Jr.,2878.0
Ron,20071116/DETLAL,"FRIDAY, NOVEMBER 16, 2007",0020700129,10,Garretson,1164.0
Derrick,20071116/DETLAL,"FRIDAY, NOVEMBER 16, 2007",0020700129,54,Collins,2002.0
Gary,20071116/DETLAL,"FRIDAY, NOVEMBER 16, 2007",0020700129,59,Zielinski,1664.0
Sean,20071116/LACGSW,"FRIDAY, NOVEMBER 16, 2007",0020700130,33,Corbin,1151.0
Bennett,20071116/LACGSW,"FRIDAY, NOVEMBER 16, 2007",0020700130,15,Salvatore,1192.0
Mark,20071116/LACGSW,"FRIDAY, NOVEMBER 16, 2007",0020700130,53,Lindsay,200834.0
Tom,20071117/PORWAS,"SATURDAY, NOVEMBER 17, 2007",0020700131,49,Washington,1199.0
Jason,20071117/PORWAS,"SATURDAY, NOVEMBER 17, 2007",0020700131,23,Phillips,2001.0
Matt,20071117/PORWAS,"SATURDAY, NOVEMBER 17, 2007",0020700131,46,Boland,2005.0
Rodney,20071117/SEACHA,"SATURDAY, NOVEMBER 17, 2007",0020700132,71,Mott,1179.0
Eli,20071117/SEACHA,"SATURDAY, NOVEMBER 17, 2007",0020700132,64,Roe,2532.0
Jack,20071117/SEACHA,"SATURDAY, NOVEMBER 17, 2007",0020700132,35,Nies,1180.0
Bennie,20071117/UTAIND,"SATURDAY, NOVEMBER 17, 2007",0020700133,47,Adams,1363.0
Eric,20071117/UTAIND,"SATURDAY, NOVEMBER 17, 2007",0020700133,42,Lewis,2715.0
Jimmy,20071117/UTAIND,"SATURDAY, NOVEMBER 17, 2007",0020700133,6,Clark,1150.0
Michael,20071117/MIANJN,"SATURDAY, NOVEMBER 17, 2007",0020700134,38,Smith,1193.0
Joe,20071117/MIANJN,"SATURDAY, NOVEMBER 17, 2007",0020700134,17,Crawford,1153.0
Ron,20071117/MIANJN,"SATURDAY, NOVEMBER 17, 2007",0020700134,44,Olesiak,1184.0
Mike,20071117/NOHMIN,"SATURDAY, NOVEMBER 17, 2007",0020700135,24,Callahan,1147.0
Bill,20071117/NOHMIN,"SATURDAY, NOVEMBER 17, 2007",0020700135,55,Kennedy,1662.0
Kevin,20071117/NOHMIN,"SATURDAY, NOVEMBER 17, 2007",0020700135,39,Fehr,1159.0
Monty,20071117/ATLMIL,"SATURDAY, NOVEMBER 17, 2007",0020700136,13,McCutchen,1176.0
Ken,20071117/ATLMIL,"SATURDAY, NOVEMBER 17, 2007",0020700136,41,Mauer,1174.0
Zach,20071117/ATLMIL,"SATURDAY, NOVEMBER 17, 2007",0020700136,58,Zarba,2534.0
Olandis,20071117/PHXHOU,"SATURDAY, NOVEMBER 17, 2007",0020700137,50,Poole,2716.0
Bob,20071117/PHXHOU,"SATURDAY, NOVEMBER 17, 2007",0020700137,26,Delaney,1154.0
Luis,20071117/PHXHOU,"SATURDAY, NOVEMBER 17, 2007",0020700137,8,Grillo,1165.0
John,20071117/MEMDAL,"SATURDAY, NOVEMBER 17, 2007",0020700138,67,Goble,101284.0
James,20071117/MEMDAL,"SATURDAY, NOVEMBER 17, 2007",0020700138,19,Capers,1148.0
Dan,20071117/MEMDAL,"SATURDAY, NOVEMBER 17, 2007",0020700138,43,Crawford,1152.0
Tony,20071117/NYKDEN,"SATURDAY, NOVEMBER 17, 2007",0020700139,30,Brown,2529.0
Derek,20071117/NYKDEN,"SATURDAY, NOVEMBER 17, 2007",0020700139,63,Richardson,1204.0
Steve,20071117/NYKDEN,"SATURDAY, NOVEMBER 17, 2007",0020700139,29,Javie,1167.0
Courtney,20071117/CHILAC,"SATURDAY, NOVEMBER 17, 2007",0020700140,61,Kirkland,2004.0
JB,20071117/CHILAC,"SATURDAY, NOVEMBER 17, 2007",0020700140,14,DeRosa,1155.0
Tommy,20071117/CHILAC,"SATURDAY, NOVEMBER 17, 2007",0020700140,28,Nunez Jr.,2878.0
David,20071118/GSWTOR,"SUNDAY, NOVEMBER 18, 2007",0020700141,36,Jones,1168.0
Bill,20071118/GSWTOR,"SUNDAY, NOVEMBER 18, 2007",0020700141,22,Spooner,1194.0
David,20071118/GSWTOR,"SUNDAY, NOVEMBER 18, 2007",0020700141,60,Guthrie,2714.0
Marc,20071118/BOSORL,"SUNDAY, NOVEMBER 18, 2007",0020700142,34,Davis,1830.0
Brian,20071118/BOSORL,"SUNDAY, NOVEMBER 18, 2007",0020700142,62,Forte,101283.0
Eddie,20071118/BOSORL,"SUNDAY, NOVEMBER 18, 2007",0020700142,32,Rush,1190.0
Scott,20071118/DETSAC,"SUNDAY, NOVEMBER 18, 2007",0020700143,31,Wall,1198.0
Sean,20071118/DETSAC,"SUNDAY, NOVEMBER 18, 2007",0020700143,65,Wright,2882.0
Joe,20071118/DETSAC,"SUNDAY, NOVEMBER 18, 2007",0020700143,45,Forte,1161.0
Sean,20071118/CHILAL,"SUNDAY, NOVEMBER 18, 2007",0020700144,33,Corbin,1151.0
Bennett,20071118/CHILAL,"SUNDAY, NOVEMBER 18, 2007",0020700144,15,Salvatore,1192.0
Mark,20071118/CHILAL,"SUNDAY, NOVEMBER 18, 2007",0020700144,53,Lindsay,200834.0
Gary,20071119/PORCHA,"MONDAY, NOVEMBER 19, 2007",0020700145,59,Zielinski,1664.0
Dick,20071119/PORCHA,"MONDAY, NOVEMBER 19, 2007",0020700145,27,Bavetta,1142.0
Violet,20071119/PORCHA,"MONDAY, NOVEMBER 19, 2007",0020700145,12,Palmer,1185.0
Bill,20071119/SEAMEM,"MONDAY, NOVEMBER 19, 2007",0020700146,55,Kennedy,1662.0
Kevin,20071119/SEAMEM,"MONDAY, NOVEMBER 19, 2007",0020700146,39,Fehr,1159.0
Mark,20071119/SEAMEM,"MONDAY, NOVEMBER 19, 2007",0020700146,18,Wunderlich,1203.0
Olandis,20071119/ORLNOH,"MONDAY, NOVEMBER 19, 2007",0020700147,50,Poole,2716.0
Bob,20071119/ORLNOH,"MONDAY, NOVEMBER 19, 2007",0020700147,26,Delaney,1154.0
Luis,20071119/ORLNOH,"MONDAY, NOVEMBER 19, 2007",0020700147,8,Grillo,1165.0
Courtney,20071119/NJNUTA,"MONDAY, NOVEMBER 19, 2007",0020700148,61,Kirkland,2004.0
John,20071119/NJNUTA,"MONDAY, NOVEMBER 19, 2007",0020700148,67,Goble,101284.0
JB,20071119/NJNUTA,"MONDAY, NOVEMBER 19, 2007",0020700148,14,DeRosa,1155.0
Bill,20071120/PHIWAS,"TUESDAY, NOVEMBER 20, 2007",0020700149,22,Spooner,1194.0
Eli,20071120/PHIWAS,"TUESDAY, NOVEMBER 20, 2007",0020700149,64,Roe,2532.0
Jack,20071120/PHIWAS,"TUESDAY, NOVEMBER 20, 2007",0020700149,35,Nies,1180.0
Rodney,20071120/SASATL,"TUESDAY, NOVEMBER 20, 2007",0020700150,71,Mott,1179.0
Joe,20071120/SASATL,"TUESDAY, NOVEMBER 20, 2007",0020700150,17,Crawford,1153.0
Ron,20071120/SASATL,"TUESDAY, NOVEMBER 20, 2007",0020700150,44,Olesiak,1184.0
Bennie,20071120/MILCLE,"TUESDAY, NOVEMBER 20, 2007",0020700151,47,Adams,1363.0
Tommy,20071120/MILCLE,"TUESDAY, NOVEMBER 20, 2007",0020700151,28,Nunez Jr.,2878.0
Jimmy,20071120/MILCLE,"TUESDAY, NOVEMBER 20, 2007",0020700151,6,Clark,1150.0
Ken,20071120/LALIND,"TUESDAY, NOVEMBER 20, 2007",0020700152,41,Mauer,1174.0
Derrick,20071120/LALIND,"TUESDAY, NOVEMBER 20, 2007",0020700152,9,Stafford,1195.0
Phil,20071120/LALIND,"TUESDAY, NOVEMBER 20, 2007",0020700152,11,Robinson,1189.0
Pat,20071120/GSWNYK,"TUESDAY, NOVEMBER 20, 2007",0020700153,52,Fraher,2003.0
Michael,20071120/GSWNYK,"TUESDAY, NOVEMBER 20, 2007",0020700153,38,Smith,1193.0
Tony,20071120/GSWNYK,"TUESDAY, NOVEMBER 20, 2007",0020700153,25,Brothers,1146.0
Marc,20071120/TORDAL,"TUESDAY, NOVEMBER 20, 2007",0020700154,34,Davis,1830.0
Eddie,20071120/TORDAL,"TUESDAY, NOVEMBER 20, 2007",0020700154,32,Rush,1190.0
Ed,20071120/TORDAL,"TUESDAY, NOVEMBER 20, 2007",0020700154,73,Malloy,2530.0
Sean,20071120/CHIDEN,"TUESDAY, NOVEMBER 20, 2007",0020700155,65,Wright,2882.0
Scott,20071120/CHIDEN,"TUESDAY, NOVEMBER 20, 2007",0020700155,31,Wall,1198.0
Joe,20071120/CHIDEN,"TUESDAY, NOVEMBER 20, 2007",0020700155,45,Forte,1161.0
Tom,20071120/PHXSAC,"TUESDAY, NOVEMBER 20, 2007",0020700156,49,Washington,1199.0
Sean,20071120/PHXSAC,"TUESDAY, NOVEMBER 20, 2007",0020700156,33,Corbin,1151.0
Leroy,20071120/PHXSAC,"TUESDAY, NOVEMBER 20, 2007",0020700156,51,Richardson,1188.0
James,20071121/WASCHA,"WEDNESDAY, NOVEMBER 21, 2007",0020700157,19,Capers,1148.0
Tommy,20071121/WASCHA,"WEDNESDAY, NOVEMBER 21, 2007",0020700157,28,Nunez Jr.,2878.0
Jimmy,20071121/WASCHA,"WEDNESDAY, NOVEMBER 21, 2007",0020700157,6,Clark,1150.0
Gary,20071121/GSWBOS,"WEDNESDAY, NOVEMBER 21, 2007",0020700158,59,Zielinski,1664.0
Dick,20071121/GSWBOS,"WEDNESDAY, NOVEMBER 21, 2007",0020700158,27,Bavetta,1142.0
Violet,20071121/GSWBOS,"WEDNESDAY, NOVEMBER 21, 2007",0020700158,12,Palmer,1185.0
Mike,20071121/ATLMIA,"WEDNESDAY, NOVEMBER 21, 2007",0020700159,24,Callahan,1147.0
Pat,20071121/ATLMIA,"WEDNESDAY, NOVEMBER 21, 2007",0020700159,52,Fraher,2003.0
Tony,20071121/ATLMIA,"WEDNESDAY, NOVEMBER 21, 2007",0020700159,30,Brown,2529.0
Bill,20071121/DALHOU,"WEDNESDAY, NOVEMBER 21, 2007",0020700160,55,Kennedy,1662.0
Kevin,20071121/DALHOU,"WEDNESDAY, NOVEMBER 21, 2007",0020700160,39,Fehr,1159.0
Steve,20071121/DALHOU,"WEDNESDAY, NOVEMBER 21, 2007",0020700160,29,Javie,1167.0
Dan,20071121/NYKDET,"WEDNESDAY, NOVEMBER 21, 2007",0020700161,43,Crawford,1152.0
David,20071121/NYKDET,"WEDNESDAY, NOVEMBER 21, 2007",0020700161,36,Jones,1168.0
Matt,20071121/NYKDET,"WEDNESDAY, NOVEMBER 21, 2007",0020700161,46,Boland,2005.0
Scott,20071121/LALMIL,"WEDNESDAY, NOVEMBER 21, 2007",0020700162,48,Foster,1162.0
Rodney,20071121/LALMIL,"WEDNESDAY, NOVEMBER 21, 2007",0020700162,71,Mott,1179.0
Eric,20071121/LALMIL,"WEDNESDAY, NOVEMBER 21, 2007",0020700162,42,Lewis,2715.0
Monty,20071121/TORMEM,"WEDNESDAY, NOVEMBER 21, 2007",0020700163,13,McCutchen,1176.0
Olandis,20071121/TORMEM,"WEDNESDAY, NOVEMBER 21, 2007",0020700163,50,Poole,2716.0
Luis,20071121/TORMEM,"WEDNESDAY, NOVEMBER 21, 2007",0020700163,8,Grillo,1165.0
Marc,20071121/INDNOH,"WEDNESDAY, NOVEMBER 21, 2007",0020700164,34,Davis,1830.0
Ed,20071121/INDNOH,"WEDNESDAY, NOVEMBER 21, 2007",0020700164,73,Malloy,2530.0
Eddie,20071121/INDNOH,"WEDNESDAY, NOVEMBER 21, 2007",0020700164,32,Rush,1190.0
Courtney,20071121/CLEMIN,"WEDNESDAY, NOVEMBER 21, 2007",0020700165,61,Kirkland,2004.0
Eli,20071121/CLEMIN,"WEDNESDAY, NOVEMBER 21, 2007",0020700165,64,Roe,2532.0
Jack,20071121/CLEMIN,"WEDNESDAY, NOVEMBER 21, 2007",0020700165,35,Nies,1180.0
Derek,20071121/ORLSAS,"WEDNESDAY, NOVEMBER 21, 2007",0020700166,63,Richardson,1204.0
Mark,20071121/ORLSAS,"WEDNESDAY, NOVEMBER 21, 2007",0020700166,53,Lindsay,200834.0
Mark,20071121/ORLSAS,"WEDNESDAY, NOVEMBER 21, 2007",0020700166,18,Wunderlich,1203.0
Ron,20071121/SACPHX,"WEDNESDAY, NOVEMBER 21, 2007",0020700167,10,Garretson,1164.0
Derrick,20071121/SACPHX,"WEDNESDAY, NOVEMBER 21, 2007",0020700167,54,Collins,2002.0
Jason,20071121/SACPHX,"WEDNESDAY, NOVEMBER 21, 2007",0020700167,23,Phillips,2001.0
Sean,20071121/NJNPOR,"WEDNESDAY, NOVEMBER 21, 2007",0020700168,65,Wright,2882.0
Joe,20071121/NJNPOR,"WEDNESDAY, NOVEMBER 21, 2007",0020700168,45,Forte,1161.0
Scott,20071121/NJNPOR,"WEDNESDAY, NOVEMBER 21, 2007",0020700168,31,Wall,1198.0
Leroy,20071121/DENLAC,"WEDNESDAY, NOVEMBER 21, 2007",0020700169,51,Richardson,1188.0
Tom,20071121/DENLAC,"WEDNESDAY, NOVEMBER 21, 2007",0020700169,49,Washington,1199.0
Leon,20071121/DENLAC,"WEDNESDAY, NOVEMBER 21, 2007",0020700169,40,Wood,1201.0
Joe,20071123/GSWWAS,"FRIDAY, NOVEMBER 23, 2007",0020700170,17,Crawford,1153.0
Phil,20071123/GSWWAS,"FRIDAY, NOVEMBER 23, 2007",0020700170,11,Robinson,1189.0
Ron,20071123/GSWWAS,"FRIDAY, NOVEMBER 23, 2007",0020700170,44,Olesiak,1184.0
Pat,20071123/CHAORL,"FRIDAY, NOVEMBER 23, 2007",0020700171,52,Fraher,2003.0
Tony,20071123/CHAORL,"FRIDAY, NOVEMBER 23, 2007",0020700171,30,Brown,2529.0
Mike,20071123/CHAORL,"FRIDAY, NOVEMBER 23, 2007",0020700171,24,Callahan,1147.0
David,20071123/LALBOS,"FRIDAY, NOVEMBER 23, 2007",0020700172,36,Jones,1168.0
JB,20071123/LALBOS,"FRIDAY, NOVEMBER 23, 2007",0020700172,14,DeRosa,1155.0
Tommy,20071123/LALBOS,"FRIDAY, NOVEMBER 23, 2007",0020700172,28,Nunez Jr.,2878.0
Monty,20071123/HOUMIA,"FRIDAY, NOVEMBER 23, 2007",0020700173,13,McCutchen,1176.0
