ATTENDANCE,GAMECODE,GAME_DATE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,GAME_TIME,HOME_TEAM_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,SEASON,VISITOR_TEAM_ID,WH_STATUS
19341,20120111/MIALAC,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100153,11,3,Final,3:01,1610612746, ,5,Q5   - ESPN,ESPN,2011,1610612748,1
10597,20120112/CHAATL,"THURSDAY, JANUARY 12, 2012",2012-01-12T00:00:00,21100154,1,3,Final,2:03,1610612737, ,4,Q4   - ,,2011,1610612766,1
11465,20120112/DETMIL,"THURSDAY, JANUARY 12, 2012",2012-01-12T00:00:00,21100155,2,3,Final,2:19,1610612749, ,4,Q4   - ,,2011,1610612765,1
15324,20120112/NYKMEM,"THURSDAY, JANUARY 12, 2012",2012-01-12T00:00:00,21100156,3,3,Final,2:16,1610612763, ,4,Q4   - TNT,TNT,2011,1610612752,1
14636,20120112/CLEPHX,"THURSDAY, JANUARY 12, 2012",2012-01-12T00:00:00,21100157,4,3,Final,2:11,1610612756, ,4,Q4   - ,,2011,1610612739,1
17754,20120112/ORLGSW,"THURSDAY, JANUARY 12, 2012",2012-01-12T00:00:00,21100158,5,3,Final,2:39,1610612744, ,4,Q4   - TNT,TNT,2011,1610612753,1
15302,20120113/INDTOR,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100159,1,3,Final,2:35,1610612761, ,4,Q4   - ,,2011,1610612754,1
14213,20120113/WASPHI,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100160,2,3,Final,2:07,1610612755, ,4,Q4   - ,,2011,1610612764,1
18043,20120113/DETCHA,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100161,3,3,Final,2:01,1610612766, ,4,Q4   - ,,2011,1610612765,1
18624,20120113/CHIBOS,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100162,4,3,Final,2:22,1610612738, ,4,Q4   - ESPN,ESPN,2011,1610612741,1
14295,20120113/MINNOH,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100163,5,3,Final,2:15,1610612740, ,4,Q4   - ,,2011,1610612750,1
12870,20120113/SACHOU,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100164,6,3,Final,2:01,1610612745, ,4,Q4   - ,,2011,1610612758,1
20112,20120113/MILDAL,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100165,7,3,Final,2:03,1610612742, ,4,Q4   - ,,2011,1610612749,1
18581,20120113/PORSAS,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100166,8,3,Final,2:08,1610612759, ,4,Q4   - ,,2011,1610612757,1
15191,20120113/NJNPHX,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100167,9,3,Final,2:13,1610612756, ,4,Q4   - ,,2011,1610612751,1
19155,20120113/MIADEN,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100168,10,3,Final,2:29,1610612743, ,4,Q4   - ESPN,ESPN,2011,1610612748,1
18997,20120113/CLELAL,"FRIDAY, JANUARY 13, 2012",2012-01-13T00:00:00,21100169,11,3,Final,2:22,1610612747, ,4,Q4   - ,,2011,1610612739,1
13998,20120114/PHIWAS,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100170,1,3,Final,2:08,1610612764, ,4,Q4   - ,,2011,1610612755,1
16122,20120114/GSWCHA,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100171,2,3,Final,2:17,1610612766, ,4,Q4   - ,,2011,1610612744,1
13135,20120114/MINATL,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100172,3,3,Final,2:06,1610612737, ,4,Q4   - ,,2011,1610612750,1
14203,20120114/BOSIND,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100173,4,3,Final,2:19,1610612754, ,4,Q4   - ,,2011,1610612738,1
21962,20120114/TORCHI,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100174,5,3,Final,1:56,1610612741, ,4,Q4   - ,,2011,1610612761,1
14983,20120114/NOHMEM,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100175,6,3,Final,2:20,1610612763, ,4,Q4   - ,,2011,1610612740,1
11676,20120114/PORHOU,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100176,7,3,Final,2:34,1610612745, ,5,Q5   - ,,2011,1610612757,1
18203,20120114/NYKOKC,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100177,8,3,Final,2:13,1610612760, ,4,Q4   - ,,2011,1610612752,1
20313,20120114/SACDAL,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100178,9,3,Final,2:04,1610612742, ,4,Q4   - ,,2011,1610612758,1
19557,20120114/NJNUTA,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100179,10,3,Final,2:10,1610612762, ,4,Q4   - ,,2011,1610612751,1
19895,20120114/LALLAC,"SATURDAY, JANUARY 14, 2012",2012-01-14T00:00:00,21100180,11,3,Final,2:30,1610612746, ,4,Q4   - NBA TV,NBA TV,2011,1610612747,1
11774,20120115/GSWDET,"SUNDAY, JANUARY 15, 2012",2012-01-15T00:00:00,21100181,1,3,Final,2:19,1610612765, ,4,Q4   - ,,2011,1610612744,1
16208,20120115/UTADEN,"SUNDAY, JANUARY 15, 2012",2012-01-15T00:00:00,21100182,2,3,Final,2:15,1610612743, ,4,Q4   - ,,2011,1610612762,1
18581,20120115/PHXSAS,"SUNDAY, JANUARY 15, 2012",2012-01-15T00:00:00,21100183,3,3,Final,2:17,1610612759, ,4,Q4   - ESPN,ESPN,2011,1610612756,1
19763,20120116/ORLNYK,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100184,1,3,Final,2:25,1610612752, ,4,Q4   - ,,2011,1610612753,1
18119,20120116/CHIMEM,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100185,2,3,Final,2:14,1610612763, ,4,Q4   - ESPN,ESPN,2011,1610612741,1
17281,20120116/MILPHI,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100186,3,3,Final,1:58,1610612755, ,4,Q4   - ,,2011,1610612749,1
15594,20120116/HOUWAS,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100187,4,3,Final,2:10,1610612764, ,4,Q4   - ,,2011,1610612745,1
14988,20120116/CLECHA,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100188,5,3,Final,2:15,1610612766, ,4,Q4   - ,,2011,1610612739,1
11050,20120116/TORATL,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100189,8,3,Final,2:18,1610612737, ,4,Q4   - NBA TV,NBA TV,2011,1610612761,1
14758,20120116/PORNOH,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100190,6,3,Final,2:06,1610612740, ,4,Q4   - ,,2011,1610612757,1
19060,20120116/NJNLAC,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100191,7,3,Final,2:33,1610612746, ,4,Q4   - ,,2011,1610612751,1
18624,20120116/OKCBOS,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100192,9,3,Final,2:23,1610612738, ,4,Q4   - TNT,TNT,2011,1610612760,1
16159,20120116/SACMIN,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100193,10,3,Final,2:05,1610612750, ,4,Q4   - ,,2011,1610612758,1
18997,20120116/DALLAL,"MONDAY, JANUARY 16, 2012",2012-01-16T00:00:00,21100194,11,3,Final,2:27,1610612747, ,4,Q4   - TNT,TNT,2011,1610612742,1
18846,20120117/CHAORL,"TUESDAY, JANUARY 17, 2012",2012-01-17T00:00:00,21100195,1,3,Final,2:16,1610612753, ,4,Q4   - ,,2011,1610612766,1
13056,20120117/GSWCLE,"TUESDAY, JANUARY 17, 2012",2012-01-17T00:00:00,21100196,2,3,Final,2:11,1610612739, ,4,Q4   - ,,2011,1610612744,1
19600,20120117/SASMIA,"TUESDAY, JANUARY 17, 2012",2012-01-17T00:00:00,21100197,3,3,Final,2:10,1610612748, ,4,Q4   - NBA TV,NBA TV,2011,1610612759,1
21347,20120117/PHXCHI,"TUESDAY, JANUARY 17, 2012",2012-01-17T00:00:00,21100198,4,3,Final,2:03,1610612741, ,4,Q4   - ,,2011,1610612756,1
11322,20120117/DENMIL,"TUESDAY, JANUARY 17, 2012",2012-01-17T00:00:00,21100199,5,3,Final,2:04,1610612749, ,4,Q4   - ,,2011,1610612743,1
9318,20120117/DETHOU,"TUESDAY, JANUARY 17, 2012",2012-01-17T00:00:00,21100200,6,3,Final,2:04,1610612745, ,4,Q4   - ,,2011,1610612765,1
19371,20120117/LACUTA,"TUESDAY, JANUARY 17, 2012",2012-01-17T00:00:00,21100201,7,3,Final,2:10,1610612762, ,4,Q4   - ,,2011,1610612746,1
15201,20120118/DENPHI,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100202,1,3,Final,2:26,1610612755, ,5,Q5   - ,,2011,1610612743,1
15075,20120118/OKCWAS,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100203,2,3,Final,2:23,1610612764, ,4,Q4   - ,,2011,1610612760,1
18846,20120118/SASORL,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100204,3,3,Final,2:41,1610612753, ,5,Q5   - ,,2011,1610612759,1
18624,20120118/TORBOS,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100205,4,3,Final,2:14,1610612738, ,4,Q4   - ,,2011,1610612761,1
12570,20120118/GSWNJN,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100206,5,3,Final,2:15,1610612751, ,4,Q4   - ,,2011,1610612744,1
19763,20120118/PHXNYK,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100207,6,3,Final,2:15,1610612752, ,4,Q4   - ,,2011,1610612756,1
13729,20120118/PORATL,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100208,7,3,Final,2:25,1610612737, ,4,Q4   - ESPN,ESPN,2011,1610612757,1
12045,20120118/MEMNOH,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100209,8,3,Final,2:13,1610612740, ,4,Q4   - ,,2011,1610612763,1
15598,20120118/DETMIN,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100210,9,3,Final,2:19,1610612750, ,4,Q4   - ,,2011,1610612765,1
14170,20120118/INDSAC,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100211,10,3,Final,2:29,1610612758, ,4,Q4   - ,,2011,1610612754,1
19252,20120118/DALLAC,"WEDNESDAY, JANUARY 18, 2012",2012-01-18T00:00:00,21100212,11,3,Final,2:42,1610612746, ,4,Q4   - ESPN,ESPN,2011,1610612742,1
20004,20120119/LALMIA,"THURSDAY, JANUARY 19, 2012",2012-01-19T00:00:00,21100213,1,3,Final,2:19,1610612748, ,4,Q4   - TNT,TNT,2011,1610612747,1
10845,20120119/NOHHOU,"THURSDAY, JANUARY 19, 2012",2012-01-19T00:00:00,21100214,2,3,Final,2:16,1610612745, ,5,Q5   - ,,2011,1610612740,1
19911,20120119/DALUTA,"THURSDAY, JANUARY 19, 2012",2012-01-19T00:00:00,21100215,3,3,Final,2:22,1610612762, ,4,Q4   - TNT,TNT,2011,1610612742,1
17537,20120120/PORTOR,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100216,1,3,Final,2:21,1610612761, ,4,Q4   - ,,2011,1610612757,1
17724,20120120/ATLPHI,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100217,2,3,Final,1:55,1610612755, ,4,Q4   - ,,2011,1610612737,1
14866,20120120/DENWAS,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100218,3,3,Final,2:12,1610612764, ,4,Q4   - ,,2011,1610612743,1
18624,20120120/PHXBOS,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100219,4,3,Final,2:10,1610612738, ,4,Q4   - ,,2011,1610612756,1
19763,20120120/MILNYK,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100220,5,3,Final,2:16,1610612752, ,4,Q4   - ,,2011,1610612749,1
10255,20120120/MEMDET,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100221,6,3,Final,2:10,1610612765, ,4,Q4   - ,,2011,1610612763,1
17871,20120120/CHICLE,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100222,7,3,Final,2:08,1610612739, ,4,Q4   - ,,2011,1610612741,1
18846,20120120/LALORL,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100223,8,3,Final,2:23,1610612753, ,4,Q4   - ESPN,ESPN,2011,1610612747,1
18581,20120120/SACSAS,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100224,9,3,Final,2:10,1610612759, ,4,Q4   - ,,2011,1610612758,1
19492,20120120/MINLAC,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100225,10,3,Final,2:39,1610612746, ,4,Q4   - ESPN,ESPN,2011,1610612750,1
17621,20120120/INDGSW,"FRIDAY, JANUARY 20, 2012",2012-01-20T00:00:00,21100226,11,3,Final,2:06,1610612744, ,4,Q4   - ,,2011,1610612754,1
15922,20120121/CLEATL,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100227,1,3,Final,2:06,1610612737, ,4,Q4   - ,,2011,1610612739,1
19763,20120121/DENNYK,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100228,2,3,Final,3:05,1610612752, ,6,Q6   - NBA TV,NBA TV,2011,1610612743,1
19725,20120121/PHIMIA,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100229,3,3,Final,2:06,1610612748, ,4,Q4   - ,,2011,1610612755,1
14456,20120121/PORDET,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100230,4,3,Final,2:25,1610612765, ,4,Q4   - ,,2011,1610612757,1
15201,20120121/OKCNJN,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100231,5,3,Final,2:11,1610612751, ,4,Q4   - ,,2011,1610612760,1
21861,20120121/CHACHI,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100232,6,3,Final,2:03,1610612741, ,4,Q4   - ,,2011,1610612766,1
16562,20120121/SACMEM,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100233,7,3,Final,2:09,1610612763, ,4,Q4   - ,,2011,1610612758,1
15471,20120121/DALNOH,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100234,8,3,Final,2:22,1610612740, ,4,Q4   - ,,2011,1610612742,1
15285,20120121/SASHOU,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100235,9,3,Final,2:08,1610612745, ,4,Q4   - ,,2011,1610612759,1
19911,20120121/MINUTA,"SATURDAY, JANUARY 21, 2012",2012-01-21T00:00:00,21100236,10,3,Final,2:03,1610612762, ,4,Q4   - ,,2011,1610612750,1
15818,20120122/BOSWAS,"SUNDAY, JANUARY 22, 2012",2012-01-22T00:00:00,21100237,1,3,Final,2:22,1610612764, ,4,Q4   - NBA TV,NBA TV,2011,1610612738,1
19060,20120122/TORLAC,"SUNDAY, JANUARY 22, 2012",2012-01-22T00:00:00,21100238,2,3,Final,2:23,1610612746, ,4,Q4   - ,,2011,1610612761,1
10035,20120122/CHANJN,"SUNDAY, JANUARY 22, 2012",2012-01-22T00:00:00,21100239,3,3,Final,2:01,1610612751, ,4,Q4   - ,,2011,1610612766,1
19600,20120122/MILMIA,"SUNDAY, JANUARY 22, 2012",2012-01-22T00:00:00,21100240,4,3,Final,2:22,1610612748, ,4,Q4   - ,,2011,1610612749,1
18997,20120122/INDLAL,"SUNDAY, JANUARY 22, 2012",2012-01-22T00:00:00,21100241,5,3,Final,2:26,1610612747, ,4,Q4   - ,,2011,1610612754,1
10108,20120123/WASPHI,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100242,1,3,Final,2:03,1610612755, ,4,Q4   - ,,2011,1610612764,1
18624,20120123/ORLBOS,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100243,2,3,Final,2:23,1610612738, ,4,Q4   - NBA TV,NBA TV,2011,1610612753,1
21572,20120123/NJNCHI,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100244,3,3,Final,2:08,1610612741, ,4,Q4   - ,,2011,1610612751,1
13048,20120123/ATLMIL,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100245,4,3,Final,2:04,1610612749, ,4,Q4   - ,,2011,1610612737,1
12599,20120123/SASNOH,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100246,5,3,Final,2:02,1610612740, ,4,Q4   - ,,2011,1610612759,1
18203,20120123/DETOKC,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100247,6,3,Final,2:08,1610612760, ,4,Q4   - ,,2011,1610612765,1
16924,20120123/HOUMIN,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100248,7,3,Final,2:09,1610612750, ,4,Q4   - ,,2011,1610612745,1
19944,20120123/PHXDAL,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100249,8,3,Final,2:12,1610612742, ,4,Q4   - ,,2011,1610612756,1
20363,20120123/SACPOR,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100250,9,3,Final,2:14,1610612757, ,4,Q4   - ,,2011,1610612758,1
17549,20120123/MEMGSW,"MONDAY, JANUARY 23, 2012",2012-01-23T00:00:00,21100251,10,3,Final,2:07,1610612744, ,4,Q4   - NBA TV,NBA TV,2011,1610612763,1
16802,20120124/NYKCHA,"TUESDAY, JANUARY 24, 2012",2012-01-24T00:00:00,21100252,1,3,Final,2:11,1610612766, ,4,Q4   - ,,2011,1610612752,1
12760,20120124/ORLIND,"TUESDAY, JANUARY 24, 2012",2012-01-24T00:00:00,21100253,2,3,Final,2:11,1610612754, ,4,Q4   - ,,2011,1610612753,1
19600,20120124/CLEMIA,"TUESDAY, JANUARY 24, 2012",2012-01-24T00:00:00,21100254,3,3,Final,2:20,1610612748, ,4,Q4   - NBA TV,NBA TV,2011,1610612739,1
15404,20120124/TORPHX,"TUESDAY, JANUARY 24, 2012",2012-01-24T00:00:00,21100255,4,3,Final,2:20,1610612756, ,4,Q4   - ,,2011,1610612761,1
20602,20120124/MEMPOR,"TUESDAY, JANUARY 24, 2012",2012-01-24T00:00:00,21100256,5,3,Final,2:14,1610612757, ,4,Q4   - NBA TV,NBA TV,2011,1610612763,1
13138,20120125/NJNPHI,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100257,1,3,Final,2:34,1610612755, ,5,Q5   - ,,2011,1610612751,1
15286,20120125/CHAWAS,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100258,2,3,Final,2:10,1610612764, ,4,Q4   - ,,2011,1610612766,1
16760,20120125/NYKCLE,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100259,3,3,Final,2:09,1610612739, ,4,Q4   - ,,2011,1610612752,1
18058,20120125/MIADET,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100260,4,3,Final,2:30,1610612765, ,4,Q4   - ,,2011,1610612748,1
21755,20120125/INDCHI,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100261,5,3,Final,2:19,1610612741, ,4,Q4   - NBA TV,NBA TV,2011,1610612754,1
10573,20120125/MILHOU,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100262,6,3,Final,2:08,1610612745, ,4,Q4   - ,,2011,1610612749,1
18203,20120125/NOHOKC,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100263,7,3,Final,2:13,1610612760, ,4,Q4   - ,,2011,1610612740,1
20150,20120125/MINDAL,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100264,8,3,Final,2:04,1610612742, ,4,Q4   - ,,2011,1610612750,1
17888,20120125/ATLSAS,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100265,9,3,Final,2:00,1610612759, ,4,Q4   - ,,2011,1610612737,1
19802,20120125/TORUTA,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100266,10,3,Final,2:49,1610612762, ,6,Q6   - ,,2011,1610612761,1
12097,20120125/DENSAC,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100267,11,3,Final,2:08,1610612758, ,4,Q4   - ,,2011,1610612743,1
18997,20120125/LACLAL,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100268,12,3,Final,2:32,1610612747, ,4,Q4   - NBA TV,NBA TV,2011,1610612746,1
17923,20120125/PORGSW,"WEDNESDAY, JANUARY 25, 2012",2012-01-25T00:00:00,21100269,13,3,Final,2:09,1610612744, ,4,Q4   - ,,2011,1610612757,1
18952,20120126/BOSORL,"THURSDAY, JANUARY 26, 2012",2012-01-26T00:00:00,21100270,1,3,Final,2:33,1610612753, ,4,Q4   - TNT,TNT,2011,1610612738,1
19275,20120126/MEMLAC,"THURSDAY, JANUARY 26, 2012",2012-01-26T00:00:00,21100271,2,3,Final,2:41,1610612746, ,4,Q4   - TNT,TNT,2011,1610612763,1
16199,20120127/CHAPHI,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100272,1,3,Final,2:01,1610612755, ,4,Q4   - ,,2011,1610612766,1
18624,20120127/INDBOS,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100273,2,3,Final,2:20,1610612738, ,4,Q4   - ,,2011,1610612754,1
14010,20120127/ATLDET,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100274,3,3,Final,2:31,1610612765, ,5,Q5   - ,,2011,1610612737,1
13121,20120127/NJNCLE,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100275,4,3,Final,2:15,1610612739, ,4,Q4   - ,,2011,1610612751,1
19707,20120127/NYKMIA,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100276,5,3,Final,2:29,1610612748, ,4,Q4   - ESPN,ESPN,2011,1610612752,1
22368,20120127/MILCHI,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100277,6,3,Final,2:18,1610612741, ,4,Q4   - ,,2011,1610612749,1
16176,20120127/ORLNOH,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100278,7,3,Final,2:07,1610612740, ,4,Q4   - ,,2011,1610612753,1
13894,20120127/WASHOU,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100279,8,3,Final,2:13,1610612745, ,4,Q4   - ,,2011,1610612764,1
16699,20120127/SASMIN,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100280,9,3,Final,1:58,1610612750, ,4,Q4   - ,,2011,1610612759,1
20096,20120127/UTADAL,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100281,10,3,Final,2:07,1610612742, ,4,Q4   - ,,2011,1610612762,1
18855,20120127/TORDEN,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100282,11,3,Final,2:15,1610612743, ,4,Q4   - ,,2011,1610612761,1
20664,20120127/PHXPOR,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100283,12,3,Final,2:05,1610612757, ,4,Q4   - ,,2011,1610612756,1
19596,20120127/OKCGSW,"FRIDAY, JANUARY 27, 2012",2012-01-27T00:00:00,21100284,13,3,Final,2:14,1610612744, ,4,Q4   - NBA TV,NBA TV,2011,1610612760,1
18710,20120128/DETPHI,"SATURDAY, JANUARY 28, 2012",2012-01-28T00:00:00,21100285,1,3,Final,2:02,1610612755, ,4,Q4   - ,,2011,1610612765,1
17761,20120128/WASCHA,"SATURDAY, JANUARY 28, 2012",2012-01-28T00:00:00,21100286,2,3,Final,2:22,1610612766, ,4,Q4   - ,,2011,1610612764,1
18051,20120128/NYKHOU,"SATURDAY, JANUARY 28, 2012",2012-01-28T00:00:00,21100287,3,3,Final,1:59,1610612745, ,4,Q4   - ,,2011,1610612752,1
18027,20120128/LALMIL,"SATURDAY, JANUARY 28, 2012",2012-01-28T00:00:00,21100288,4,3,Final,2:07,1610612749, ,4,Q4   - ,,2011,1610612747,1
19911,20120128/SACUTA,"SATURDAY, JANUARY 28, 2012",2012-01-28T00:00:00,21100289,5,3,Final,2:08,1610612762, ,4,Q4   - NBA TV,NBA TV,2011,1610612758,1
14903,20120128/MEMPHX,"SATURDAY, JANUARY 28, 2012",2012-01-28T00:00:00,21100290,6,3,Final,2:19,1610612756, ,4,Q4   - ,,2011,1610612763,1
20054,20120129/CHIMIA,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100291,1,3,Final,2:41,1610612748, ,4,Q4   - ABC,ABC,2011,1610612741,1
18624,20120129/CLEBOS,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100292,2,3,Final,2:08,1610612738, ,4,Q4   - ,,2011,1610612739,1
14319,20120129/TORNJN,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100293,3,3,Final,2:06,1610612751, ,4,Q4   - ,,2011,1610612761,1
18846,20120129/INDORL,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100294,4,3,Final,2:17,1610612753, ,4,Q4   - ,,2011,1610612754,1
20262,20120129/SASDAL,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100295,5,3,Final,2:44,1610612742, ,5,Q5   - ESPN,ESPN,2011,1610612759,1
14962,20120129/ATLNOH,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100296,6,3,Final,2:04,1610612740, ,4,Q4   - ,,2011,1610612737,1
17551,20120129/LALMIN,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100297,7,3,Final,2:16,1610612750, ,4,Q4   - ,,2011,1610612747,1
19495,20120129/LACDEN,"SUNDAY, JANUARY 29, 2012",2012-01-29T00:00:00,21100298,8,3,Final,2:20,1610612743, ,4,Q4   - ,,2011,1610612746,1
16299,20120130/ORLPHI,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100299,1,3,Final,2:10,1610612755, ,4,Q4   - ,,2011,1610612753,1
18357,20120130/CHIWAS,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100300,2,3,Final,2:11,1610612764, ,4,Q4   - NBA TV,NBA TV,2011,1610612741,1
19804,20120130/NOHMIA,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100301,3,3,Final,2:09,1610612748, ,4,Q4   - ,,2011,1610612740,1
13103,20120130/DETMIL,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100302,4,3,Final,2:06,1610612749, ,4,Q4   - ,,2011,1610612765,1
15118,20120130/SASMEM,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100303,5,3,Final,2:09,1610612763, ,4,Q4   - ,,2011,1610612759,1
14264,20120130/MINHOU,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100304,6,3,Final,2:12,1610612745, ,4,Q4   - ,,2011,1610612750,1
19328,20120130/PORUTA,"MONDAY, JANUARY 30, 2012",2012-01-30T00:00:00,21100305,7,3,Final,2:11,1610612762, ,4,Q4   - ,,2011,1610612757,1
